통계년월,통계시도명,통계시군구명,성별,수급자구분,연령구간,수급자수
202008,서울특별시,용산구,남성,특례수급자,75~79세,15
202008,서울특별시,용산구,남성,특례수급자,80~89세,14
202008,서울특별시,용산구,여성,특례수급자,7~12세,3
202008,서울특별시,용산구,여성,특례수급자,16~18세,3
202008,서울특별시,용산구,여성,특례수급자,19~29세,4
202008,서울특별시,용산구,여성,특례수급자,30~39세,3
202008,서울특별시,용산구,여성,특례수급자,40~49세,11
202008,서울특별시,용산구,여성,특례수급자,50~59세,20
202008,서울특별시,용산구,여성,특례수급자,60~64세,5
202008,서울특별시,용산구,여성,특례수급자,65~69세,11
202008,서울특별시,용산구,여성,특례수급자,70~74세,22
202008,서울특별시,용산구,여성,특례수급자,75~79세,20
202008,서울특별시,용산구,여성,특례수급자,80~89세,33
202008,서울특별시,용산구,여성,특례수급자,90세이상,4
202008,서울특별시,용산구,여성,기타수급자,60~64세,1
202008,서울특별시,용산구,남성,일반수급자,65~69세,450
202008,서울특별시,용산구,남성,일반수급자,7~12세,131
202008,서울특별시,용산구,남성,일반수급자,70~74세,328
202008,서울특별시,용산구,남성,일반수급자,75~79세,239
202008,서울특별시,용산구,남성,일반수급자,80~89세,172
202008,서울특별시,용산구,남성,일반수급자,90세이상,13
202008,서울특별시,용산구,여성,일반수급자,7세미만,40
202008,서울특별시,용산구,여성,일반수급자,7~12세,115
202008,서울특별시,용산구,여성,일반수급자,13~15세,79
202008,서울특별시,용산구,여성,일반수급자,16~18세,99
202008,서울특별시,용산구,남성,일반수급자,7세미만,46
202008,서울특별시,용산구,여성,일반수급자,19~29세,156
202008,서울특별시,용산구,여성,일반수급자,30~39세,133
202008,서울특별시,용산구,남성,일반수급자,13~15세,94
202008,서울특별시,용산구,여성,일반수급자,40~49세,274
202008,서울특별시,용산구,여성,일반수급자,50~59세,354
202008,서울특별시,용산구,여성,일반수급자,60~64세,207
202008,서울특별시,용산구,여성,일반수급자,65~69세,315
202008,서울특별시,용산구,여성,일반수급자,70~74세,323
202008,서울특별시,용산구,여성,일반수급자,75~79세,371
202008,서울특별시,용산구,여성,일반수급자,80~89세,476
202008,서울특별시,용산구,여성,일반수급자,90세이상,93
202008,서울특별시,용산구,남성,조건부수급자,7세미만,7
202008,서울특별시,용산구,남성,조건부수급자,7~12세,20
202008,서울특별시,용산구,남성,조건부수급자,13~15세,18
202008,서울특별시,용산구,남성,조건부수급자,16~18세,19
202008,서울특별시,용산구,남성,조건부수급자,19~29세,68
202008,서울특별시,용산구,남성,조건부수급자,30~39세,39
202008,서울특별시,용산구,남성,조건부수급자,40~49세,97
202008,서울특별시,용산구,남성,일반수급자,16~18세,122
202008,서울특별시,용산구,남성,조건부수급자,50~59세,207
202008,서울특별시,용산구,남성,조건부수급자,60~64세,129
202008,서울특별시,용산구,남성,조건부수급자,65~69세,9
202008,서울특별시,용산구,남성,조건부수급자,70~74세,4
202008,서울특별시,용산구,남성,조건부수급자,75~79세,5
202008,서울특별시,용산구,남성,조건부수급자,80~89세,6
202008,서울특별시,용산구,여성,조건부수급자,7세미만,9
202008,서울특별시,용산구,여성,조건부수급자,7~12세,16
202008,서울특별시,용산구,여성,조건부수급자,13~15세,17
202008,서울특별시,용산구,여성,조건부수급자,16~18세,21
202008,서울특별시,성동구,여성,조건부수급자,19~29세,175
202008,서울특별시,성동구,여성,조건부수급자,30~39세,40
202008,서울특별시,성동구,여성,조건부수급자,40~49세,151
202008,서울특별시,성동구,여성,조건부수급자,50~59세,231
202008,서울특별시,성동구,여성,조건부수급자,60~64세,95
202008,서울특별시,성동구,여성,조건부수급자,65~69세,22
202008,서울특별시,성동구,여성,조건부수급자,70~74세,17
202008,서울특별시,성동구,여성,조건부수급자,75~79세,13
202008,서울특별시,성동구,여성,조건부수급자,80~89세,18
202008,서울특별시,성동구,여성,조건부수급자,90세이상,3
202008,서울특별시,성동구,남성,시설수급자,7세미만,16
202008,서울특별시,성동구,남성,시설수급자,7~12세,12
202008,서울특별시,성동구,남성,시설수급자,13~15세,7
202008,서울특별시,성동구,남성,일반수급자,30~39세,133
202008,서울특별시,성동구,남성,시설수급자,16~18세,9
202008,서울특별시,성동구,남성,시설수급자,40~49세,1
202008,서울특별시,성동구,남성,시설수급자,50~59세,3
202008,서울특별시,성동구,남성,시설수급자,60~64세,5
202008,서울특별시,성동구,남성,시설수급자,65~69세,2
202008,서울특별시,성동구,남성,시설수급자,75~79세,2
202008,서울특별시,성동구,남성,시설수급자,80~89세,3
202008,서울특별시,성동구,여성,시설수급자,7세미만,11
202008,서울특별시,성동구,여성,시설수급자,7~12세,4
202008,서울특별시,성동구,여성,시설수급자,13~15세,2
202008,서울특별시,성동구,여성,시설수급자,16~18세,2
202008,서울특별시,성동구,여성,시설수급자,19~29세,1
202008,서울특별시,성동구,남성,일반수급자,40~49세,276
202008,서울특별시,성동구,여성,시설수급자,50~59세,2
202008,서울특별시,성동구,여성,시설수급자,70~74세,1
202008,서울특별시,성동구,여성,시설수급자,75~79세,3
202008,서울특별시,성동구,여성,시설수급자,80~89세,25
202008,서울특별시,성동구,여성,시설수급자,90세이상,14
202008,서울특별시,성동구,남성,특례수급자,7~12세,1
202008,서울특별시,성동구,남성,일반수급자,50~59세,695
202008,서울특별시,성동구,남성,특례수급자,13~15세,1
202008,서울특별시,성동구,남성,특례수급자,16~18세,2
202008,서울특별시,성동구,남성,특례수급자,19~29세,5
202008,서울특별시,성동구,남성,특례수급자,30~39세,5
202008,서울특별시,성동구,남성,특례수급자,40~49세,12
202008,서울특별시,성동구,남성,특례수급자,50~59세,36
202008,서울특별시,성동구,남성,특례수급자,60~64세,19
202008,서울특별시,성동구,남성,특례수급자,65~69세,10
202008,서울특별시,성동구,남성,특례수급자,70~74세,9
202008,서울특별시,성동구,남성,특례수급자,75~79세,7
202008,서울특별시,성동구,남성,특례수급자,80~89세,11
202008,서울특별시,성동구,여성,특례수급자,7세미만,1
202008,서울특별시,성동구,여성,특례수급자,7~12세,2
202008,서울특별시,성동구,남성,일반수급자,7세미만,47
202008,서울특별시,성동구,여성,특례수급자,13~15세,2
202008,서울특별시,성동구,남성,일반수급자,60~64세,424
202008,서울특별시,성동구,여성,특례수급자,16~18세,2
202008,서울특별시,성동구,여성,특례수급자,19~29세,6
202008,서울특별시,성동구,여성,특례수급자,30~39세,6
202008,서울특별시,성동구,여성,특례수급자,40~49세,10
202008,서울특별시,성동구,여성,특례수급자,50~59세,18
202008,서울특별시,성동구,여성,특례수급자,60~64세,8
202008,서울특별시,성동구,남성,일반수급자,65~69세,422
202008,서울특별시,성동구,여성,특례수급자,65~69세,13
202008,서울특별시,성동구,여성,특례수급자,70~74세,12
202008,서울특별시,성동구,여성,특례수급자,75~79세,14
202008,서울특별시,성동구,여성,특례수급자,80~89세,11
202008,서울특별시,성동구,여성,특례수급자,90세이상,1
202008,서울특별시,성동구,남성,일반수급자,70~74세,305
202008,서울특별시,성동구,남성,일반수급자,75~79세,305
202008,서울특별시,성동구,남성,일반수급자,80~89세,244
202008,서울특별시,성동구,남성,일반수급자,90세이상,21
202008,서울특별시,성동구,여성,일반수급자,7세미만,39
202008,서울특별시,성동구,남성,일반수급자,7~12세,143
202008,서울특별시,성동구,여성,일반수급자,7~12세,146
202008,서울특별시,성동구,여성,일반수급자,13~15세,103
202008,서울특별시,성동구,여성,일반수급자,16~18세,151
202008,서울특별시,성동구,여성,일반수급자,19~29세,161
202008,서울특별시,성동구,여성,일반수급자,30~39세,108
202008,서울특별시,성동구,여성,일반수급자,40~49세,302
202008,서울특별시,성동구,여성,일반수급자,50~59세,412
202008,서울특별시,성동구,여성,일반수급자,60~64세,277
202008,서울특별시,성동구,여성,일반수급자,65~69세,373
202008,서울특별시,성동구,여성,일반수급자,70~74세,449
202008,서울특별시,성동구,남성,일반수급자,13~15세,130
202008,서울특별시,성동구,여성,일반수급자,75~79세,500
202008,서울특별시,성동구,여성,일반수급자,80~89세,648
202008,서울특별시,성동구,여성,일반수급자,90세이상,114
202008,서울특별시,성동구,남성,조건부수급자,7세미만,20
202008,서울특별시,성동구,남성,조건부수급자,7~12세,28
202008,서울특별시,성동구,남성,조건부수급자,13~15세,41
202008,서울특별시,성동구,남성,조건부수급자,16~18세,46
202008,서울특별시,성동구,남성,조건부수급자,19~29세,149
202008,서울특별시,성동구,남성,조건부수급자,30~39세,33
202008,서울특별시,성동구,남성,조건부수급자,40~49세,118
202008,서울특별시,성동구,남성,조건부수급자,50~59세,340
202008,서울특별시,성동구,남성,조건부수급자,60~64세,170
202008,서울특별시,성동구,남성,조건부수급자,65~69세,18
202008,서울특별시,성동구,남성,조건부수급자,70~74세,5
202008,서울특별시,성동구,남성,일반수급자,16~18세,163
202008,서울특별시,성동구,남성,조건부수급자,75~79세,6
202008,서울특별시,성동구,남성,조건부수급자,80~89세,4
202008,서울특별시,성동구,남성,조건부수급자,90세이상,1
202008,서울특별시,성동구,여성,조건부수급자,7세미만,17
202008,서울특별시,성동구,여성,조건부수급자,7~12세,33
202008,서울특별시,성동구,남성,일반수급자,19~29세,169
202008,서울특별시,성동구,여성,조건부수급자,13~15세,33
202008,서울특별시,성동구,여성,조건부수급자,16~18세,47
202008,서울특별시,광진구,여성,조건부수급자,19~29세,129
202008,서울특별시,광진구,여성,조건부수급자,30~39세,26
202008,서울특별시,광진구,여성,조건부수급자,40~49세,128
202008,서울특별시,광진구,여성,조건부수급자,50~59세,183
202008,서울특별시,광진구,여성,조건부수급자,60~64세,71
202008,서울특별시,광진구,여성,조건부수급자,65~69세,12
202008,서울특별시,광진구,남성,일반수급자,19~29세,333
202008,서울특별시,광진구,여성,조건부수급자,70~74세,8
202008,서울특별시,광진구,여성,조건부수급자,75~79세,8
202008,서울특별시,광진구,여성,조건부수급자,80~89세,4
202008,서울특별시,광진구,여성,조건부수급자,90세이상,4
202008,서울특별시,광진구,남성,일반수급자,30~39세,222
202008,서울특별시,광진구,남성,시설수급자,50~59세,1
202008,서울특별시,광진구,남성,시설수급자,60~64세,1
202008,서울특별시,광진구,남성,일반수급자,40~49세,463
202008,서울특별시,광진구,남성,시설수급자,65~69세,2
202008,서울특별시,광진구,남성,시설수급자,70~74세,1
202008,서울특별시,광진구,남성,시설수급자,75~79세,1
202008,서울특별시,광진구,남성,시설수급자,80~89세,1
202008,서울특별시,광진구,여성,시설수급자,30~39세,1
202008,서울특별시,광진구,여성,시설수급자,40~49세,1
202008,서울특별시,광진구,여성,시설수급자,60~64세,2
202008,서울특별시,광진구,여성,시설수급자,65~69세,2
202008,서울특별시,광진구,남성,일반수급자,50~59세,984
202008,서울특별시,광진구,여성,시설수급자,70~74세,1
202008,서울특별시,광진구,여성,시설수급자,75~79세,7
202008,서울특별시,광진구,여성,시설수급자,80~89세,28
202008,서울특별시,광진구,여성,시설수급자,90세이상,15
202008,서울특별시,광진구,남성,특례수급자,13~15세,7
202008,서울특별시,광진구,남성,특례수급자,16~18세,2
202008,서울특별시,광진구,남성,특례수급자,19~29세,19
202008,서울특별시,광진구,남성,특례수급자,30~39세,2
202008,서울특별시,광진구,남성,특례수급자,40~49세,9
202008,서울특별시,광진구,남성,특례수급자,50~59세,30
202008,서울특별시,광진구,남성,일반수급자,60~64세,482
202008,서울특별시,광진구,남성,특례수급자,60~64세,15
202008,서울특별시,광진구,남성,특례수급자,65~69세,7
202008,서울특별시,광진구,남성,특례수급자,70~74세,6
202008,서울특별시,광진구,남성,특례수급자,75~79세,2
202008,서울특별시,광진구,남성,특례수급자,80~89세,4
202008,서울특별시,광진구,여성,특례수급자,13~15세,2
202008,서울특별시,광진구,여성,특례수급자,16~18세,3
202008,서울특별시,광진구,여성,특례수급자,19~29세,7
202008,서울특별시,광진구,여성,특례수급자,30~39세,2
202008,서울특별시,광진구,여성,특례수급자,40~49세,12
202008,서울특별시,광진구,여성,특례수급자,50~59세,26
202008,서울특별시,광진구,여성,특례수급자,60~64세,8
202008,서울특별시,광진구,여성,특례수급자,65~69세,2
202008,서울특별시,광진구,여성,특례수급자,70~74세,9
202008,서울특별시,광진구,여성,특례수급자,75~79세,6
202008,서울특별시,광진구,여성,특례수급자,80~89세,7
202008,서울특별시,광진구,남성,일반수급자,65~69세,463
202008,서울특별시,광진구,여성,특례수급자,90세이상,1
202008,서울특별시,광진구,남성,일반수급자,70~74세,352
202008,서울특별시,광진구,남성,일반수급자,7~12세,300
202008,서울특별시,광진구,남성,일반수급자,75~79세,234
202008,서울특별시,광진구,남성,일반수급자,80~89세,187
202008,서울특별시,광진구,남성,일반수급자,90세이상,17
202008,서울특별시,광진구,여성,일반수급자,7세미만,99
202008,서울특별시,광진구,여성,일반수급자,7~12세,261
202008,서울특별시,광진구,여성,일반수급자,13~15세,184
202008,서울특별시,광진구,여성,일반수급자,16~18세,221
202008,서울특별시,광진구,여성,일반수급자,19~29세,385
202008,서울특별시,광진구,여성,일반수급자,30~39세,295
202008,서울특별시,광진구,여성,일반수급자,40~49세,550
202008,서울특별시,광진구,남성,일반수급자,13~15세,200
202008,서울특별시,광진구,여성,일반수급자,50~59세,736
202008,서울특별시,광진구,여성,일반수급자,60~64세,435
202008,서울특별시,광진구,여성,일반수급자,65~69세,494
202008,서울특별시,광진구,여성,일반수급자,70~74세,417
202008,서울특별시,광진구,여성,일반수급자,75~79세,465
202008,서울특별시,광진구,여성,일반수급자,80~89세,573
202008,서울특별시,광진구,여성,일반수급자,90세이상,113
202008,서울특별시,광진구,남성,조건부수급자,7세미만,16
202008,서울특별시,광진구,남성,조건부수급자,7~12세,33
202008,서울특별시,광진구,남성,조건부수급자,13~15세,32
202008,서울특별시,광진구,남성,조건부수급자,16~18세,49
202008,서울특별시,광진구,남성,조건부수급자,19~29세,126
202008,서울특별시,광진구,남성,일반수급자,16~18세,213
202008,서울특별시,광진구,남성,조건부수급자,30~39세,25
202008,서울특별시,광진구,남성,조건부수급자,40~49세,78
202008,서울특별시,광진구,남성,조건부수급자,50~59세,218
