통계년월,통계시도명,통계시군구명,성별,수급자구분,연령구간,수급자수
202007,서울특별시,종로구,여성,일반수급자,7세미만,18
202007,서울특별시,종로구,여성,일반수급자,7~12세,54
202007,서울특별시,종로구,여성,일반수급자,13~15세,52
202007,서울특별시,종로구,여성,일반수급자,16~18세,65
202007,서울특별시,종로구,여성,일반수급자,19~29세,62
202007,서울특별시,종로구,남성,일반수급자,7세미만,8
202007,서울특별시,종로구,여성,일반수급자,30~39세,63
202007,서울특별시,종로구,여성,일반수급자,40~49세,135
202007,서울특별시,종로구,여성,일반수급자,50~59세,185
202007,서울특별시,종로구,남성,일반수급자,13~15세,50
202007,서울특별시,종로구,여성,일반수급자,60~64세,114
202007,서울특별시,종로구,여성,일반수급자,65~69세,160
202007,서울특별시,종로구,여성,일반수급자,70~74세,152
202007,서울특별시,종로구,여성,일반수급자,75~79세,207
202007,서울특별시,종로구,여성,일반수급자,80~89세,245
202007,서울특별시,종로구,여성,일반수급자,90세이상,45
202007,서울특별시,종로구,남성,조건부수급자,7세미만,7
202007,서울특별시,종로구,남성,조건부수급자,7~12세,5
202007,서울특별시,종로구,남성,조건부수급자,13~15세,9
202007,서울특별시,종로구,남성,일반수급자,16~18세,55
202007,서울특별시,종로구,남성,조건부수급자,16~18세,10
202007,서울특별시,종로구,남성,조건부수급자,19~29세,33
202007,서울특별시,종로구,남성,조건부수급자,30~39세,8
202007,서울특별시,종로구,남성,조건부수급자,40~49세,42
202007,서울특별시,종로구,남성,조건부수급자,50~59세,128
202007,서울특별시,종로구,남성,조건부수급자,60~64세,80
202007,서울특별시,종로구,남성,조건부수급자,65~69세,4
202007,서울특별시,종로구,남성,조건부수급자,70~74세,2
202007,서울특별시,종로구,남성,조건부수급자,75~79세,1
202007,서울특별시,종로구,남성,조건부수급자,80~89세,1
202007,서울특별시,종로구,여성,조건부수급자,7세미만,7
202007,서울특별시,종로구,여성,조건부수급자,7~12세,10
202007,서울특별시,종로구,여성,조건부수급자,13~15세,3
202007,서울특별시,종로구,여성,조건부수급자,16~18세,9
202007,서울특별시,중구,여성,조건부수급자,19~29세,35
202007,서울특별시,중구,여성,조건부수급자,30~39세,8
202007,서울특별시,중구,여성,조건부수급자,40~49세,24
202007,서울특별시,중구,여성,조건부수급자,50~59세,41
202007,서울특별시,중구,여성,조건부수급자,60~64세,19
202007,서울특별시,중구,여성,조건부수급자,65~69세,4
202007,서울특별시,중구,여성,조건부수급자,70~74세,1
202007,서울특별시,중구,여성,조건부수급자,75~79세,1
202007,서울특별시,중구,여성,조건부수급자,80~89세,5
202007,서울특별시,중구,여성,조건부수급자,90세이상,2
202007,서울특별시,중구,남성,시설수급자,7세미만,24
202007,서울특별시,중구,남성,일반수급자,30~39세,70
202007,서울특별시,중구,남성,시설수급자,7~12세,20
202007,서울특별시,중구,남성,시설수급자,13~15세,1
202007,서울특별시,중구,남성,시설수급자,16~18세,6
202007,서울특별시,중구,남성,시설수급자,19~29세,1
202007,서울특별시,중구,남성,시설수급자,60~64세,1
202007,서울특별시,중구,남성,시설수급자,65~69세,1
202007,서울특별시,중구,남성,시설수급자,80~89세,1
202007,서울특별시,중구,여성,시설수급자,7세미만,27
202007,서울특별시,중구,여성,시설수급자,7~12세,14
202007,서울특별시,중구,여성,시설수급자,13~15세,3
202007,서울특별시,중구,여성,시설수급자,16~18세,4
202007,서울특별시,중구,여성,시설수급자,19~29세,1
202007,서울특별시,중구,남성,일반수급자,40~49세,188
202007,서울특별시,중구,여성,시설수급자,60~64세,1
202007,서울특별시,중구,여성,시설수급자,65~69세,1
202007,서울특별시,중구,여성,시설수급자,75~79세,1
202007,서울특별시,중구,여성,시설수급자,80~89세,6
202007,서울특별시,중구,여성,시설수급자,90세이상,2
202007,서울특별시,중구,남성,특례수급자,7~12세,1
202007,서울특별시,중구,남성,일반수급자,7세미만,30
202007,서울특별시,중구,남성,특례수급자,16~18세,1
202007,서울특별시,중구,남성,특례수급자,19~29세,2
202007,서울특별시,중구,남성,일반수급자,50~59세,487
202007,서울특별시,중구,남성,특례수급자,30~39세,1
202007,서울특별시,중구,남성,특례수급자,40~49세,4
202007,서울특별시,중구,남성,특례수급자,50~59세,13
202007,서울특별시,중구,남성,특례수급자,60~64세,14
202007,서울특별시,중구,남성,특례수급자,65~69세,4
202007,서울특별시,중구,남성,특례수급자,70~74세,3
202007,서울특별시,중구,남성,특례수급자,75~79세,4
202007,서울특별시,중구,남성,특례수급자,80~89세,4
202007,서울특별시,중구,남성,특례수급자,90세이상,1
202007,서울특별시,중구,여성,특례수급자,16~18세,1
202007,서울특별시,중구,여성,특례수급자,19~29세,1
202007,서울특별시,중구,남성,일반수급자,60~64세,314
202007,서울특별시,중구,여성,특례수급자,40~49세,1
202007,서울특별시,중구,여성,특례수급자,50~59세,6
202007,서울특별시,중구,여성,특례수급자,60~64세,7
202007,서울특별시,중구,남성,일반수급자,65~69세,393
202007,서울특별시,중구,여성,특례수급자,65~69세,3
202007,서울특별시,중구,여성,특례수급자,70~74세,12
202007,서울특별시,중구,여성,특례수급자,75~79세,9
202007,서울특별시,중구,여성,특례수급자,80~89세,13
202007,서울특별시,중구,여성,특례수급자,90세이상,2
202007,서울특별시,중구,남성,일반수급자,70~74세,260
202007,서울특별시,중구,남성,일반수급자,75~79세,197
202007,서울특별시,중구,남성,일반수급자,80~89세,153
202007,서울특별시,중구,남성,일반수급자,90세이상,12
202007,서울특별시,중구,여성,일반수급자,7세미만,20
202007,서울특별시,중구,여성,일반수급자,7~12세,80
202007,서울특별시,중구,여성,일반수급자,13~15세,58
202007,서울특별시,중구,남성,일반수급자,7~12세,76
202007,서울특별시,중구,여성,일반수급자,16~18세,75
202007,서울특별시,중구,여성,일반수급자,19~29세,76
202007,서울특별시,중구,여성,일반수급자,30~39세,68
202007,서울특별시,중구,여성,일반수급자,40~49세,150
202007,서울특별시,중구,여성,일반수급자,50~59세,229
202007,서울특별시,중구,여성,일반수급자,60~64세,145
202007,서울특별시,중구,여성,일반수급자,65~69세,228
202007,서울특별시,중구,여성,일반수급자,70~74세,238
202007,서울특별시,중구,여성,일반수급자,75~79세,270
202007,서울특별시,중구,여성,일반수급자,80~89세,343
202007,서울특별시,중구,여성,일반수급자,90세이상,69
202007,서울특별시,중구,남성,일반수급자,13~15세,59
202007,서울특별시,중구,남성,조건부수급자,7세미만,5
202007,서울특별시,중구,남성,조건부수급자,7~12세,5
202007,서울특별시,중구,남성,조건부수급자,13~15세,6
202007,서울특별시,중구,남성,조건부수급자,16~18세,6
202007,서울특별시,중구,남성,조건부수급자,19~29세,27
202007,서울특별시,중구,남성,조건부수급자,30~39세,10
202007,서울특별시,중구,남성,조건부수급자,40~49세,37
202007,서울특별시,중구,남성,조건부수급자,50~59세,100
202007,서울특별시,중구,남성,조건부수급자,60~64세,67
202007,서울특별시,중구,남성,일반수급자,16~18세,72
202007,서울특별시,중구,남성,조건부수급자,65~69세,5
202007,서울특별시,중구,남성,조건부수급자,70~74세,1
202007,서울특별시,중구,남성,조건부수급자,80~89세,1
202007,서울특별시,중구,여성,조건부수급자,7세미만,4
202007,서울특별시,중구,여성,조건부수급자,7~12세,5
202007,서울특별시,중구,남성,일반수급자,19~29세,76
202007,서울특별시,중구,여성,조건부수급자,13~15세,3
202007,서울특별시,중구,여성,조건부수급자,16~18세,8
202007,서울특별시,용산구,여성,조건부수급자,19~29세,61
202007,서울특별시,용산구,여성,조건부수급자,30~39세,18
202007,서울특별시,용산구,여성,조건부수급자,40~49세,73
202007,서울특별시,용산구,여성,조건부수급자,50~59세,100
202007,서울특별시,용산구,여성,조건부수급자,60~64세,49
202007,서울특별시,용산구,여성,조건부수급자,65~69세,6
202007,서울특별시,용산구,남성,일반수급자,19~29세,128
202007,서울특별시,용산구,여성,조건부수급자,70~74세,9
202007,서울특별시,용산구,여성,조건부수급자,75~79세,8
202007,서울특별시,용산구,여성,조건부수급자,80~89세,9
202007,서울특별시,용산구,여성,조건부수급자,90세이상,2
202007,서울특별시,용산구,남성,시설수급자,7세미만,40
202007,서울특별시,용산구,남성,시설수급자,7~12세,34
202007,서울특별시,용산구,남성,시설수급자,13~15세,8
202007,서울특별시,용산구,남성,시설수급자,16~18세,10
202007,서울특별시,용산구,남성,시설수급자,19~29세,6
202007,서울특별시,용산구,남성,일반수급자,30~39세,124
202007,서울특별시,용산구,남성,시설수급자,30~39세,3
202007,서울특별시,용산구,남성,시설수급자,75~79세,1
202007,서울특별시,용산구,남성,일반수급자,40~49세,297
202007,서울특별시,용산구,남성,시설수급자,80~89세,1
202007,서울특별시,용산구,여성,시설수급자,7세미만,30
202007,서울특별시,용산구,여성,시설수급자,7~12세,24
202007,서울특별시,용산구,여성,시설수급자,13~15세,9
202007,서울특별시,용산구,여성,시설수급자,16~18세,11
202007,서울특별시,용산구,여성,시설수급자,19~29세,18
202007,서울특별시,용산구,여성,시설수급자,30~39세,29
202007,서울특별시,용산구,여성,시설수급자,40~49세,9
202007,서울특별시,용산구,여성,시설수급자,50~59세,3
202007,서울특별시,용산구,여성,시설수급자,60~64세,1
202007,서울특별시,용산구,남성,일반수급자,50~59세,684
202007,서울특별시,용산구,여성,시설수급자,65~69세,1
202007,서울특별시,용산구,여성,시설수급자,70~74세,1
202007,서울특별시,용산구,여성,시설수급자,80~89세,9
202007,서울특별시,용산구,여성,시설수급자,90세이상,6
202007,서울특별시,용산구,남성,특례수급자,7세미만,1
202007,서울특별시,용산구,남성,특례수급자,13~15세,1
202007,서울특별시,용산구,남성,특례수급자,16~18세,5
202007,서울특별시,용산구,남성,특례수급자,19~29세,8
202007,서울특별시,용산구,남성,특례수급자,30~39세,5
202007,서울특별시,용산구,남성,특례수급자,40~49세,24
202007,서울특별시,용산구,남성,특례수급자,50~59세,40
202007,서울특별시,용산구,남성,일반수급자,60~64세,406
202007,서울특별시,용산구,남성,특례수급자,60~64세,31
202007,서울특별시,용산구,남성,특례수급자,65~69세,13
202007,서울특별시,용산구,남성,특례수급자,70~74세,9
202007,서울특별시,용산구,남성,특례수급자,75~79세,14
202007,서울특별시,용산구,남성,특례수급자,80~89세,15
202007,서울특별시,용산구,여성,특례수급자,7~12세,3
202007,서울특별시,용산구,여성,특례수급자,16~18세,3
202007,서울특별시,용산구,여성,특례수급자,19~29세,5
202007,서울특별시,용산구,여성,특례수급자,30~39세,3
202007,서울특별시,용산구,여성,특례수급자,40~49세,11
202007,서울특별시,용산구,여성,특례수급자,50~59세,21
202007,서울특별시,용산구,여성,특례수급자,60~64세,5
202007,서울특별시,용산구,여성,특례수급자,65~69세,11
202007,서울특별시,용산구,여성,특례수급자,70~74세,22
202007,서울특별시,용산구,여성,특례수급자,75~79세,20
202007,서울특별시,용산구,여성,특례수급자,80~89세,33
202007,서울특별시,용산구,여성,특례수급자,90세이상,4
202007,서울특별시,용산구,여성,기타수급자,60~64세,1
202007,서울특별시,용산구,남성,일반수급자,65~69세,441
202007,서울특별시,용산구,남성,일반수급자,7~12세,127
202007,서울특별시,용산구,남성,일반수급자,70~74세,335
202007,서울특별시,용산구,남성,일반수급자,75~79세,230
202007,서울특별시,용산구,남성,일반수급자,80~89세,171
202007,서울특별시,용산구,남성,일반수급자,90세이상,14
202007,서울특별시,용산구,여성,일반수급자,7세미만,39
202007,서울특별시,용산구,여성,일반수급자,7~12세,110
202007,서울특별시,용산구,여성,일반수급자,13~15세,78
202007,서울특별시,용산구,여성,일반수급자,16~18세,97
202007,서울특별시,용산구,남성,일반수급자,7세미만,42
202007,서울특별시,용산구,여성,일반수급자,19~29세,148
202007,서울특별시,용산구,여성,일반수급자,30~39세,116
202007,서울특별시,용산구,남성,일반수급자,13~15세,92
202007,서울특별시,용산구,여성,일반수급자,40~49세,263
202007,서울특별시,용산구,여성,일반수급자,50~59세,351
202007,서울특별시,용산구,여성,일반수급자,60~64세,195
202007,서울특별시,용산구,여성,일반수급자,65~69세,306
202007,서울특별시,용산구,여성,일반수급자,70~74세,319
202007,서울특별시,용산구,여성,일반수급자,75~79세,364
202007,서울특별시,용산구,여성,일반수급자,80~89세,463
202007,서울특별시,용산구,여성,일반수급자,90세이상,91
202007,서울특별시,용산구,남성,조건부수급자,7세미만,7
202007,서울특별시,용산구,남성,조건부수급자,7~12세,18
202007,서울특별시,용산구,남성,조건부수급자,13~15세,16
202007,서울특별시,용산구,남성,조건부수급자,16~18세,19
202007,서울특별시,용산구,남성,조건부수급자,19~29세,65
202007,서울특별시,용산구,남성,조건부수급자,30~39세,34
202007,서울특별시,용산구,남성,조건부수급자,40~49세,93
202007,서울특별시,용산구,남성,일반수급자,16~18세,121
202007,서울특별시,용산구,남성,조건부수급자,50~59세,204
202007,서울특별시,용산구,남성,조건부수급자,60~64세,119
202007,서울특별시,용산구,남성,조건부수급자,65~69세,10
202007,서울특별시,용산구,남성,조건부수급자,70~74세,4
202007,서울특별시,용산구,남성,조건부수급자,75~79세,3
202007,서울특별시,용산구,남성,조건부수급자,80~89세,6
202007,서울특별시,용산구,여성,조건부수급자,7세미만,9
202007,서울특별시,용산구,여성,조건부수급자,7~12세,17
202007,서울특별시,용산구,여성,조건부수급자,13~15세,13
202007,서울특별시,용산구,여성,조건부수급자,16~18세,21
202007,서울특별시,성동구,여성,조건부수급자,19~29세,175
202007,서울특별시,성동구,여성,조건부수급자,30~39세,43
202007,서울특별시,성동구,여성,조건부수급자,40~49세,151
202007,서울특별시,성동구,여성,조건부수급자,50~59세,229
202007,서울특별시,성동구,여성,조건부수급자,60~64세,99
202007,서울특별시,성동구,여성,조건부수급자,65~69세,22
202007,서울특별시,성동구,여성,조건부수급자,70~74세,18
202007,서울특별시,성동구,여성,조건부수급자,75~79세,13
202007,서울특별시,성동구,여성,조건부수급자,80~89세,19
202007,서울특별시,성동구,여성,조건부수급자,90세이상,3
202007,서울특별시,성동구,남성,시설수급자,7세미만,15
202007,서울특별시,성동구,남성,시설수급자,7~12세,13
202007,서울특별시,성동구,남성,시설수급자,13~15세,7
202007,서울특별시,성동구,남성,일반수급자,30~39세,128
202007,서울특별시,성동구,남성,시설수급자,16~18세,9
202007,서울특별시,성동구,남성,시설수급자,40~49세,1
202007,서울특별시,성동구,남성,시설수급자,50~59세,3
202007,서울특별시,성동구,남성,시설수급자,60~64세,5
202007,서울특별시,성동구,남성,시설수급자,65~69세,3
202007,서울특별시,성동구,남성,시설수급자,75~79세,2
202007,서울특별시,성동구,남성,시설수급자,80~89세,2
202007,서울특별시,성동구,여성,시설수급자,7세미만,10
202007,서울특별시,성동구,여성,시설수급자,7~12세,4
202007,서울특별시,성동구,여성,시설수급자,13~15세,2
202007,서울특별시,성동구,여성,시설수급자,16~18세,2
202007,서울특별시,성동구,여성,시설수급자,19~29세,1
202007,서울특별시,성동구,남성,일반수급자,40~49세,275
202007,서울특별시,성동구,여성,시설수급자,50~59세,2
202007,서울특별시,성동구,여성,시설수급자,70~74세,1
202007,서울특별시,성동구,여성,시설수급자,75~79세,3
202007,서울특별시,성동구,여성,시설수급자,80~89세,25
202007,서울특별시,성동구,여성,시설수급자,90세이상,14
202007,서울특별시,성동구,남성,특례수급자,7~12세,1
202007,서울특별시,성동구,남성,일반수급자,50~59세,692
202007,서울특별시,성동구,남성,특례수급자,13~15세,1
202007,서울특별시,성동구,남성,특례수급자,16~18세,2
202007,서울특별시,성동구,남성,특례수급자,19~29세,3
202007,서울특별시,성동구,남성,특례수급자,30~39세,5
202007,서울특별시,성동구,남성,특례수급자,40~49세,12
202007,서울특별시,성동구,남성,특례수급자,50~59세,36
202007,서울특별시,성동구,남성,특례수급자,60~64세,20
202007,서울특별시,성동구,남성,특례수급자,65~69세,10
202007,서울특별시,성동구,남성,특례수급자,70~74세,9
202007,서울특별시,성동구,남성,특례수급자,75~79세,7
202007,서울특별시,성동구,남성,특례수급자,80~89세,11
202007,서울특별시,성동구,여성,특례수급자,7세미만,1
202007,서울특별시,성동구,여성,특례수급자,7~12세,2
202007,서울특별시,성동구,남성,일반수급자,7세미만,49
202007,서울특별시,성동구,여성,특례수급자,13~15세,2
202007,서울특별시,성동구,남성,일반수급자,60~64세,411
202007,서울특별시,성동구,여성,특례수급자,16~18세,2
202007,서울특별시,성동구,여성,특례수급자,19~29세,6
202007,서울특별시,성동구,여성,특례수급자,30~39세,7
202007,서울특별시,성동구,여성,특례수급자,40~49세,11
202007,서울특별시,성동구,여성,특례수급자,50~59세,17
202007,서울특별시,성동구,여성,특례수급자,60~64세,8
202007,서울특별시,성동구,남성,일반수급자,65~69세,408
202007,서울특별시,성동구,여성,특례수급자,65~69세,13
202007,서울특별시,성동구,여성,특례수급자,70~74세,12
202007,서울특별시,성동구,여성,특례수급자,75~79세,14
202007,서울특별시,성동구,여성,특례수급자,80~89세,11
202007,서울특별시,성동구,여성,특례수급자,90세이상,1
202007,서울특별시,성동구,남성,일반수급자,70~74세,299
202007,서울특별시,성동구,남성,일반수급자,75~79세,297
202007,서울특별시,성동구,남성,일반수급자,80~89세,240
202007,서울특별시,성동구,남성,일반수급자,90세이상,21
202007,서울특별시,성동구,여성,일반수급자,7세미만,41
202007,서울특별시,성동구,남성,일반수급자,7~12세,145
202007,서울특별시,성동구,여성,일반수급자,7~12세,153
202007,서울특별시,성동구,여성,일반수급자,13~15세,100
202007,서울특별시,성동구,여성,일반수급자,16~18세,150
202007,서울특별시,성동구,여성,일반수급자,19~29세,152
202007,서울특별시,성동구,여성,일반수급자,30~39세,105
202007,서울특별시,성동구,여성,일반수급자,40~49세,302
202007,서울특별시,성동구,여성,일반수급자,50~59세,404
202007,서울특별시,성동구,여성,일반수급자,60~64세,268
202007,서울특별시,성동구,여성,일반수급자,65~69세,366
202007,서울특별시,성동구,여성,일반수급자,70~74세,439
202007,서울특별시,성동구,남성,일반수급자,13~15세,127
202007,서울특별시,성동구,여성,일반수급자,75~79세,485
202007,서울특별시,성동구,여성,일반수급자,80~89세,623
202007,서울특별시,성동구,여성,일반수급자,90세이상,113
202007,서울특별시,성동구,남성,조건부수급자,7세미만,20
202007,서울특별시,성동구,남성,조건부수급자,7~12세,30
202007,서울특별시,성동구,남성,조건부수급자,13~15세,45
202007,서울특별시,성동구,남성,조건부수급자,16~18세,45
202007,서울특별시,성동구,남성,조건부수급자,19~29세,147
202007,서울특별시,성동구,남성,조건부수급자,30~39세,33
202007,서울특별시,성동구,남성,조건부수급자,40~49세,119
202007,서울특별시,성동구,남성,조건부수급자,50~59세,342
202007,서울특별시,성동구,남성,조건부수급자,60~64세,165
202007,서울특별시,성동구,남성,조건부수급자,65~69세,18
202007,서울특별시,성동구,남성,조건부수급자,70~74세,4
202007,서울특별시,성동구,남성,일반수급자,16~18세,164
202007,서울특별시,성동구,남성,조건부수급자,75~79세,6
202007,서울특별시,성동구,남성,조건부수급자,80~89세,4
202007,서울특별시,성동구,남성,조건부수급자,90세이상,1
202007,서울특별시,성동구,여성,조건부수급자,7세미만,19
202007,서울특별시,성동구,여성,조건부수급자,7~12세,33
202007,서울특별시,성동구,남성,일반수급자,19~29세,172
202007,서울특별시,성동구,여성,조건부수급자,13~15세,34
202007,서울특별시,성동구,여성,조건부수급자,16~18세,48
202007,서울특별시,광진구,여성,조건부수급자,19~29세,127
202007,서울특별시,광진구,여성,조건부수급자,30~39세,23
202007,서울특별시,광진구,여성,조건부수급자,40~49세,129
202007,서울특별시,광진구,여성,조건부수급자,50~59세,178
202007,서울특별시,광진구,여성,조건부수급자,60~64세,71
202007,서울특별시,광진구,여성,조건부수급자,65~69세,10
202007,서울특별시,광진구,남성,일반수급자,19~29세,331
202007,서울특별시,광진구,여성,조건부수급자,70~74세,9
202007,서울특별시,광진구,여성,조건부수급자,75~79세,7
202007,서울특별시,광진구,여성,조건부수급자,80~89세,4
202007,서울특별시,광진구,여성,조건부수급자,90세이상,4
202007,서울특별시,광진구,남성,일반수급자,30~39세,215
202007,서울특별시,광진구,남성,시설수급자,50~59세,1
202007,서울특별시,광진구,남성,시설수급자,60~64세,1
202007,서울특별시,광진구,남성,일반수급자,40~49세,465
202007,서울특별시,광진구,남성,시설수급자,65~69세,2
202007,서울특별시,광진구,남성,시설수급자,70~74세,1
202007,서울특별시,광진구,남성,시설수급자,75~79세,1
202007,서울특별시,광진구,남성,시설수급자,80~89세,1
202007,서울특별시,광진구,여성,시설수급자,30~39세,1
202007,서울특별시,광진구,여성,시설수급자,40~49세,1
202007,서울특별시,광진구,여성,시설수급자,60~64세,2
202007,서울특별시,광진구,여성,시설수급자,65~69세,3
202007,서울특별시,광진구,남성,일반수급자,50~59세,973
202007,서울특별시,광진구,여성,시설수급자,70~74세,1
202007,서울특별시,광진구,여성,시설수급자,75~79세,9
202007,서울특별시,광진구,여성,시설수급자,80~89세,26
202007,서울특별시,광진구,여성,시설수급자,90세이상,15
202007,서울특별시,광진구,남성,특례수급자,13~15세,7
202007,서울특별시,광진구,남성,특례수급자,16~18세,2
202007,서울특별시,광진구,남성,특례수급자,19~29세,18
202007,서울특별시,광진구,남성,특례수급자,30~39세,2
202007,서울특별시,광진구,남성,특례수급자,40~49세,8
202007,서울특별시,광진구,남성,특례수급자,50~59세,30
202007,서울특별시,광진구,남성,일반수급자,60~64세,478
202007,서울특별시,광진구,남성,특례수급자,60~64세,14
202007,서울특별시,광진구,남성,특례수급자,65~69세,8
202007,서울특별시,광진구,남성,특례수급자,70~74세,5
202007,서울특별시,광진구,남성,특례수급자,75~79세,2
202007,서울특별시,광진구,남성,특례수급자,80~89세,4
202007,서울특별시,광진구,여성,특례수급자,13~15세,2
202007,서울특별시,광진구,여성,특례수급자,16~18세,3
202007,서울특별시,광진구,여성,특례수급자,19~29세,7
202007,서울특별시,광진구,여성,특례수급자,30~39세,2
202007,서울특별시,광진구,여성,특례수급자,40~49세,12
202007,서울특별시,광진구,여성,특례수급자,50~59세,25
202007,서울특별시,광진구,여성,특례수급자,60~64세,8
202007,서울특별시,광진구,여성,특례수급자,65~69세,2
202007,서울특별시,광진구,여성,특례수급자,70~74세,9
202007,서울특별시,광진구,여성,특례수급자,75~79세,6
202007,서울특별시,광진구,여성,특례수급자,80~89세,7
202007,서울특별시,광진구,남성,일반수급자,65~69세,445
202007,서울특별시,광진구,여성,특례수급자,90세이상,1
202007,서울특별시,광진구,남성,일반수급자,70~74세,338
202007,서울특별시,광진구,남성,일반수급자,7~12세,292
202007,서울특별시,광진구,남성,일반수급자,75~79세,235
202007,서울특별시,광진구,남성,일반수급자,80~89세,183
202007,서울특별시,광진구,남성,일반수급자,90세이상,17
202007,서울특별시,광진구,여성,일반수급자,7세미만,105
202007,서울특별시,광진구,여성,일반수급자,7~12세,263
202007,서울특별시,광진구,여성,일반수급자,13~15세,181
202007,서울특별시,광진구,여성,일반수급자,16~18세,217
202007,서울특별시,광진구,여성,일반수급자,19~29세,393
202007,서울특별시,광진구,여성,일반수급자,30~39세,294
202007,서울특별시,광진구,여성,일반수급자,40~49세,550
202007,서울특별시,광진구,남성,일반수급자,13~15세,202
202007,서울특별시,광진구,여성,일반수급자,50~59세,728
202007,서울특별시,광진구,여성,일반수급자,60~64세,426
202007,서울특별시,광진구,여성,일반수급자,65~69세,485
202007,서울특별시,광진구,여성,일반수급자,70~74세,404
202007,서울특별시,광진구,여성,일반수급자,75~79세,466
202007,서울특별시,광진구,여성,일반수급자,80~89세,564
202007,서울특별시,광진구,여성,일반수급자,90세이상,112
202007,서울특별시,광진구,남성,조건부수급자,7세미만,15
202007,서울특별시,광진구,남성,조건부수급자,7~12세,34
202007,서울특별시,광진구,남성,조건부수급자,13~15세,31
202007,서울특별시,광진구,남성,조건부수급자,16~18세,49
202007,서울특별시,광진구,남성,조건부수급자,19~29세,127
