통계년월,통계시도명,통계시군구명,성별,수급자구분,연령구간,수급자수
202011,서울특별시,중구,여성,조건부수급자,90세이상,3
202011,서울특별시,중구,남성,시설수급자,7세미만,21
202011,서울특별시,중구,남성,일반수급자,30~39세,71
202011,서울특별시,중구,남성,시설수급자,7~12세,23
202011,서울특별시,중구,남성,시설수급자,13~15세,1
202011,서울특별시,중구,남성,시설수급자,16~18세,5
202011,서울특별시,중구,남성,시설수급자,19~29세,2
202011,서울특별시,중구,남성,시설수급자,60~64세,2
202011,서울특별시,중구,남성,시설수급자,65~69세,1
202011,서울특별시,중구,여성,시설수급자,7세미만,25
202011,서울특별시,중구,여성,시설수급자,7~12세,14
202011,서울특별시,중구,여성,시설수급자,13~15세,3
202011,서울특별시,중구,여성,시설수급자,16~18세,4
202011,서울특별시,중구,여성,시설수급자,19~29세,1
202011,서울특별시,중구,남성,일반수급자,40~49세,186
202011,서울특별시,중구,여성,시설수급자,60~64세,1
202011,서울특별시,중구,여성,시설수급자,65~69세,1
202011,서울특별시,중구,여성,시설수급자,75~79세,1
202011,서울특별시,중구,여성,시설수급자,80~89세,6
202011,서울특별시,중구,여성,시설수급자,90세이상,2
202011,서울특별시,중구,남성,특례수급자,7~12세,1
202011,서울특별시,중구,남성,일반수급자,7세미만,27
202011,서울특별시,중구,남성,특례수급자,16~18세,1
202011,서울특별시,중구,남성,특례수급자,19~29세,1
202011,서울특별시,중구,남성,일반수급자,50~59세,469
202011,서울특별시,중구,남성,특례수급자,30~39세,1
202011,서울특별시,중구,남성,특례수급자,40~49세,4
202011,서울특별시,중구,남성,특례수급자,50~59세,13
202011,서울특별시,중구,남성,특례수급자,60~64세,11
202011,서울특별시,중구,남성,특례수급자,65~69세,4
202011,서울특별시,중구,남성,특례수급자,70~74세,2
202011,서울특별시,중구,남성,특례수급자,75~79세,4
202011,서울특별시,중구,남성,특례수급자,80~89세,3
202011,서울특별시,중구,남성,특례수급자,90세이상,1
202011,서울특별시,중구,여성,특례수급자,19~29세,1
202011,서울특별시,중구,남성,일반수급자,60~64세,327
202011,서울특별시,중구,여성,특례수급자,50~59세,7
202011,서울특별시,중구,여성,특례수급자,60~64세,7
202011,서울특별시,중구,남성,일반수급자,65~69세,405
202011,서울특별시,중구,여성,특례수급자,65~69세,3
202011,서울특별시,중구,여성,특례수급자,70~74세,11
202011,서울특별시,중구,여성,특례수급자,75~79세,10
202011,서울특별시,중구,여성,특례수급자,80~89세,13
202011,서울특별시,중구,여성,특례수급자,90세이상,2
202011,서울특별시,중구,남성,일반수급자,70~74세,285
202011,서울특별시,중구,남성,일반수급자,75~79세,208
202011,서울특별시,중구,남성,일반수급자,80~89세,167
202011,서울특별시,중구,남성,일반수급자,90세이상,12
202011,서울특별시,중구,여성,일반수급자,7세미만,21
202011,서울특별시,중구,여성,일반수급자,7~12세,70
202011,서울특별시,중구,여성,일반수급자,13~15세,60
202011,서울특별시,중구,남성,일반수급자,7~12세,79
202011,서울특별시,중구,여성,일반수급자,16~18세,78
202011,서울특별시,중구,여성,일반수급자,19~29세,77
202011,서울특별시,중구,여성,일반수급자,30~39세,67
202011,서울특별시,중구,여성,일반수급자,40~49세,156
202011,서울특별시,중구,여성,일반수급자,50~59세,233
202011,서울특별시,중구,여성,일반수급자,60~64세,152
202011,서울특별시,중구,여성,일반수급자,65~69세,243
202011,서울특별시,중구,여성,일반수급자,70~74세,249
202011,서울특별시,중구,여성,일반수급자,75~79세,277
202011,서울특별시,중구,여성,일반수급자,80~89세,363
202011,서울특별시,중구,여성,일반수급자,90세이상,70
202011,서울특별시,중구,남성,일반수급자,13~15세,51
202011,서울특별시,중구,남성,조건부수급자,7세미만,5
202011,서울특별시,중구,남성,조건부수급자,7~12세,5
202011,서울특별시,중구,남성,조건부수급자,13~15세,8
202011,서울특별시,중구,남성,조건부수급자,16~18세,9
202011,서울특별시,중구,남성,조건부수급자,19~29세,27
202011,서울특별시,중구,남성,조건부수급자,30~39세,11
202011,서울특별시,중구,남성,조건부수급자,40~49세,42
202011,서울특별시,중구,남성,조건부수급자,50~59세,111
202011,서울특별시,중구,남성,조건부수급자,60~64세,71
202011,서울특별시,중구,남성,일반수급자,16~18세,76
202011,서울특별시,중구,남성,조건부수급자,65~69세,4
202011,서울특별시,중구,남성,조건부수급자,70~74세,1
202011,서울특별시,중구,여성,조건부수급자,7세미만,3
202011,서울특별시,중구,여성,조건부수급자,7~12세,6
202011,서울특별시,중구,남성,일반수급자,19~29세,83
202011,서울특별시,중구,여성,조건부수급자,13~15세,5
202011,서울특별시,중구,여성,조건부수급자,16~18세,8
202011,서울특별시,용산구,여성,조건부수급자,19~29세,70
202011,서울특별시,용산구,여성,조건부수급자,30~39세,22
202011,서울특별시,용산구,여성,조건부수급자,40~49세,75
202011,서울특별시,용산구,여성,조건부수급자,50~59세,127
202011,서울특별시,용산구,여성,조건부수급자,60~64세,60
202011,서울특별시,용산구,여성,조건부수급자,65~69세,5
202011,서울특별시,용산구,남성,일반수급자,19~29세,144
202011,서울특별시,용산구,여성,조건부수급자,70~74세,8
202011,서울특별시,용산구,여성,조건부수급자,75~79세,7
202011,서울특별시,용산구,여성,조건부수급자,80~89세,10
202011,서울특별시,용산구,여성,조건부수급자,90세이상,3
202011,서울특별시,용산구,남성,시설수급자,7세미만,37
202011,서울특별시,용산구,남성,시설수급자,7~12세,36
202011,서울특별시,용산구,남성,시설수급자,13~15세,7
202011,서울특별시,용산구,남성,시설수급자,16~18세,10
202011,서울특별시,용산구,남성,시설수급자,19~29세,5
202011,서울특별시,용산구,남성,일반수급자,30~39세,133
202011,서울특별시,용산구,남성,시설수급자,30~39세,4
202011,서울특별시,용산구,남성,시설수급자,75~79세,1
202011,서울특별시,용산구,남성,일반수급자,40~49세,319
202011,서울특별시,용산구,남성,시설수급자,80~89세,1
202011,서울특별시,용산구,여성,시설수급자,7세미만,22
202011,서울특별시,용산구,여성,시설수급자,7~12세,27
202011,서울특별시,용산구,여성,시설수급자,13~15세,12
202011,서울특별시,용산구,여성,시설수급자,16~18세,11
202011,서울특별시,용산구,여성,시설수급자,19~29세,12
202011,서울특별시,용산구,여성,시설수급자,30~39세,30
202011,서울특별시,용산구,여성,시설수급자,40~49세,9
202011,서울특별시,용산구,여성,시설수급자,50~59세,2
202011,서울특별시,용산구,여성,시설수급자,60~64세,1
202011,서울특별시,용산구,남성,일반수급자,50~59세,704
202011,서울특별시,용산구,여성,시설수급자,65~69세,1
202011,서울특별시,용산구,여성,시설수급자,75~79세,1
202011,서울특별시,용산구,여성,시설수급자,80~89세,9
202011,서울특별시,용산구,여성,시설수급자,90세이상,6
202011,서울특별시,용산구,남성,특례수급자,16~18세,4
202011,서울특별시,용산구,남성,특례수급자,19~29세,5
202011,서울특별시,용산구,남성,특례수급자,30~39세,4
202011,서울특별시,용산구,남성,특례수급자,40~49세,22
202011,서울특별시,용산구,남성,특례수급자,50~59세,43
202011,서울특별시,용산구,남성,일반수급자,60~64세,406
202011,서울특별시,용산구,남성,특례수급자,60~64세,32
202011,서울특별시,용산구,남성,특례수급자,65~69세,12
202011,서울특별시,용산구,남성,특례수급자,70~74세,7
202011,서울특별시,용산구,남성,특례수급자,75~79세,14
202011,서울특별시,용산구,남성,특례수급자,80~89세,15
202011,서울특별시,용산구,여성,특례수급자,7~12세,2
202011,서울특별시,용산구,여성,특례수급자,16~18세,2
202011,서울특별시,용산구,여성,특례수급자,19~29세,4
202011,서울특별시,용산구,여성,특례수급자,30~39세,2
202011,서울특별시,용산구,여성,특례수급자,40~49세,10
202011,서울특별시,용산구,여성,특례수급자,50~59세,19
202011,서울특별시,용산구,여성,특례수급자,60~64세,6
202011,서울특별시,용산구,여성,특례수급자,65~69세,10
202011,서울특별시,용산구,여성,특례수급자,70~74세,25
202011,서울특별시,용산구,여성,특례수급자,75~79세,19
202011,서울특별시,용산구,여성,특례수급자,80~89세,32
202011,서울특별시,용산구,여성,특례수급자,90세이상,5
202011,서울특별시,용산구,여성,기타수급자,60~64세,1
202011,서울특별시,용산구,남성,일반수급자,65~69세,478
202011,서울특별시,용산구,남성,일반수급자,7~12세,132
202011,서울특별시,용산구,남성,일반수급자,70~74세,330
202011,서울특별시,용산구,남성,일반수급자,75~79세,244
202011,서울특별시,용산구,남성,일반수급자,80~89세,177
202011,서울특별시,용산구,남성,일반수급자,90세이상,14
202011,서울특별시,용산구,여성,일반수급자,7세미만,42
202011,서울특별시,용산구,여성,일반수급자,7~12세,113
202011,서울특별시,용산구,여성,일반수급자,13~15세,78
202011,서울특별시,용산구,여성,일반수급자,16~18세,104
202011,서울특별시,용산구,남성,일반수급자,7세미만,48
202011,서울특별시,용산구,여성,일반수급자,19~29세,168
202011,서울특별시,용산구,여성,일반수급자,30~39세,155
202011,서울특별시,용산구,남성,일반수급자,13~15세,95
202011,서울특별시,용산구,여성,일반수급자,40~49세,281
202011,서울특별시,용산구,여성,일반수급자,50~59세,390
202011,서울특별시,용산구,여성,일반수급자,60~64세,214
202011,서울특별시,용산구,여성,일반수급자,65~69세,318
202011,서울특별시,용산구,여성,일반수급자,70~74세,323
202011,서울특별시,용산구,여성,일반수급자,75~79세,400
202011,서울특별시,용산구,여성,일반수급자,80~89세,514
202011,서울특별시,용산구,여성,일반수급자,90세이상,103
202011,서울특별시,용산구,남성,조건부수급자,7세미만,8
202011,서울특별시,용산구,남성,조건부수급자,7~12세,18
202011,서울특별시,용산구,남성,조건부수급자,13~15세,16
202011,서울특별시,용산구,남성,조건부수급자,16~18세,20
202011,서울특별시,용산구,남성,조건부수급자,19~29세,78
202011,서울특별시,용산구,남성,조건부수급자,30~39세,44
202011,서울특별시,용산구,남성,조건부수급자,40~49세,109
202011,서울특별시,용산구,남성,일반수급자,16~18세,128
202011,서울특별시,용산구,남성,조건부수급자,50~59세,227
202011,서울특별시,용산구,남성,조건부수급자,60~64세,146
202011,서울특별시,용산구,남성,조건부수급자,65~69세,11
202011,서울특별시,용산구,남성,조건부수급자,70~74세,5
202011,서울특별시,용산구,남성,조건부수급자,75~79세,5
202011,서울특별시,용산구,남성,조건부수급자,80~89세,3
202011,서울특별시,용산구,남성,조건부수급자,90세이상,1
202011,서울특별시,용산구,여성,조건부수급자,7세미만,8
202011,서울특별시,용산구,여성,조건부수급자,7~12세,15
202011,서울특별시,용산구,여성,조건부수급자,13~15세,15
202011,서울특별시,용산구,여성,조건부수급자,16~18세,25
202011,서울특별시,성동구,여성,조건부수급자,19~29세,194
202011,서울특별시,성동구,여성,조건부수급자,30~39세,41
202011,서울특별시,성동구,여성,조건부수급자,40~49세,152
202011,서울특별시,성동구,여성,조건부수급자,50~59세,225
202011,서울특별시,성동구,여성,조건부수급자,60~64세,103
202011,서울특별시,성동구,여성,조건부수급자,65~69세,24
202011,서울특별시,성동구,여성,조건부수급자,70~74세,18
202011,서울특별시,성동구,여성,조건부수급자,75~79세,15
202011,서울특별시,성동구,여성,조건부수급자,80~89세,19
202011,서울특별시,성동구,여성,조건부수급자,90세이상,3
202011,서울특별시,성동구,남성,시설수급자,7세미만,15
202011,서울특별시,성동구,남성,시설수급자,7~12세,10
202011,서울특별시,성동구,남성,시설수급자,13~15세,7
202011,서울특별시,성동구,남성,일반수급자,30~39세,139
202011,서울특별시,성동구,남성,시설수급자,16~18세,9
202011,서울특별시,성동구,남성,시설수급자,40~49세,1
202011,서울특별시,성동구,남성,시설수급자,50~59세,3
202011,서울특별시,성동구,남성,시설수급자,60~64세,5
202011,서울특별시,성동구,남성,시설수급자,65~69세,2
202011,서울특별시,성동구,남성,시설수급자,75~79세,2
202011,서울특별시,성동구,남성,시설수급자,80~89세,3
202011,서울특별시,성동구,여성,시설수급자,7세미만,11
202011,서울특별시,성동구,여성,시설수급자,7~12세,5
202011,서울특별시,성동구,여성,시설수급자,13~15세,2
202011,서울특별시,성동구,여성,시설수급자,16~18세,2
202011,서울특별시,성동구,여성,시설수급자,19~29세,1
202011,서울특별시,성동구,남성,일반수급자,40~49세,273
202011,서울특별시,성동구,여성,시설수급자,50~59세,2
202011,서울특별시,성동구,여성,시설수급자,75~79세,2
202011,서울특별시,성동구,여성,시설수급자,80~89세,25
202011,서울특별시,성동구,여성,시설수급자,90세이상,15
202011,서울특별시,성동구,남성,일반수급자,50~59세,704
202011,서울특별시,성동구,남성,특례수급자,13~15세,2
202011,서울특별시,성동구,남성,특례수급자,16~18세,2
202011,서울특별시,성동구,남성,특례수급자,19~29세,5
202011,서울특별시,성동구,남성,특례수급자,30~39세,5
202011,서울특별시,성동구,남성,특례수급자,40~49세,12
202011,서울특별시,성동구,남성,특례수급자,50~59세,35
202011,서울특별시,성동구,남성,특례수급자,60~64세,20
202011,서울특별시,성동구,남성,특례수급자,65~69세,10
202011,서울특별시,성동구,남성,특례수급자,70~74세,9
202011,서울특별시,성동구,남성,특례수급자,75~79세,6
202011,서울특별시,성동구,남성,특례수급자,80~89세,9
202011,서울특별시,성동구,여성,특례수급자,7세미만,1
202011,서울특별시,성동구,여성,특례수급자,7~12세,2
202011,서울특별시,성동구,남성,일반수급자,7세미만,39
202011,서울특별시,성동구,여성,특례수급자,13~15세,2
202011,서울특별시,성동구,남성,일반수급자,60~64세,448
202011,서울특별시,성동구,여성,특례수급자,16~18세,1
202011,서울특별시,성동구,여성,특례수급자,19~29세,8
202011,서울특별시,성동구,여성,특례수급자,30~39세,4
202011,서울특별시,성동구,여성,특례수급자,40~49세,8
202011,서울특별시,성동구,여성,특례수급자,50~59세,18
202011,서울특별시,성동구,여성,특례수급자,60~64세,7
202011,서울특별시,성동구,남성,일반수급자,65~69세,455
202011,서울특별시,성동구,여성,특례수급자,65~69세,13
202011,서울특별시,성동구,여성,특례수급자,70~74세,10
202011,서울특별시,성동구,여성,특례수급자,75~79세,15
202011,서울특별시,성동구,여성,특례수급자,80~89세,12
202011,서울특별시,성동구,여성,특례수급자,90세이상,1
202011,서울특별시,성동구,남성,일반수급자,70~74세,300
202011,서울특별시,성동구,남성,일반수급자,75~79세,300
202011,서울특별시,성동구,남성,일반수급자,80~89세,258
202011,서울특별시,성동구,남성,일반수급자,90세이상,21
202011,서울특별시,성동구,여성,일반수급자,7세미만,31
202011,서울특별시,성동구,남성,일반수급자,7~12세,140
202011,서울특별시,성동구,여성,일반수급자,7~12세,147
202011,서울특별시,성동구,여성,일반수급자,13~15세,110
202011,서울특별시,성동구,여성,일반수급자,16~18세,157
202011,서울특별시,성동구,여성,일반수급자,19~29세,165
202011,서울특별시,성동구,여성,일반수급자,30~39세,121
202011,서울특별시,성동구,여성,일반수급자,40~49세,290
202011,서울특별시,성동구,여성,일반수급자,50~59세,430
202011,서울특별시,성동구,여성,일반수급자,60~64세,290
202011,서울특별시,성동구,여성,일반수급자,65~69세,367
202011,서울특별시,성동구,여성,일반수급자,70~74세,460
202011,서울특별시,성동구,남성,일반수급자,13~15세,128
202011,서울특별시,성동구,여성,일반수급자,75~79세,517
202011,서울특별시,성동구,여성,일반수급자,80~89세,666
202011,서울특별시,성동구,여성,일반수급자,90세이상,123
202011,서울특별시,성동구,남성,조건부수급자,7세미만,22
202011,서울특별시,성동구,남성,조건부수급자,7~12세,32
202011,서울특별시,성동구,남성,조건부수급자,13~15세,37
202011,서울특별시,성동구,남성,조건부수급자,16~18세,41
202011,서울특별시,성동구,남성,조건부수급자,19~29세,162
202011,서울특별시,성동구,남성,조건부수급자,30~39세,31
202011,서울특별시,성동구,남성,조건부수급자,40~49세,121
202011,서울특별시,성동구,남성,조건부수급자,50~59세,348
202011,서울특별시,성동구,남성,조건부수급자,60~64세,176
202011,서울특별시,성동구,남성,조건부수급자,65~69세,20
202011,서울특별시,성동구,남성,조건부수급자,70~74세,5
202011,서울특별시,성동구,남성,일반수급자,16~18세,166
202011,서울특별시,성동구,남성,조건부수급자,75~79세,6
202011,서울특별시,성동구,남성,조건부수급자,80~89세,5
202011,서울특별시,성동구,남성,조건부수급자,90세이상,1
202011,서울특별시,성동구,여성,조건부수급자,7세미만,19
202011,서울특별시,성동구,여성,조건부수급자,7~12세,27
202011,서울특별시,성동구,남성,일반수급자,19~29세,176
202011,서울특별시,성동구,여성,조건부수급자,13~15세,37
202011,서울특별시,성동구,여성,조건부수급자,16~18세,43
202011,서울특별시,광진구,여성,조건부수급자,19~29세,150
202011,서울특별시,광진구,여성,조건부수급자,30~39세,30
202011,서울특별시,광진구,여성,조건부수급자,40~49세,136
202011,서울특별시,광진구,여성,조건부수급자,50~59세,196
202011,서울특별시,광진구,여성,조건부수급자,60~64세,69
202011,서울특별시,광진구,여성,조건부수급자,65~69세,18
202011,서울특별시,광진구,남성,일반수급자,19~29세,332
202011,서울특별시,광진구,여성,조건부수급자,70~74세,8
202011,서울특별시,광진구,여성,조건부수급자,75~79세,7
202011,서울특별시,광진구,여성,조건부수급자,80~89세,6
202011,서울특별시,광진구,여성,조건부수급자,90세이상,3
202011,서울특별시,광진구,남성,일반수급자,30~39세,224
202011,서울특별시,광진구,남성,시설수급자,50~59세,1
202011,서울특별시,광진구,남성,시설수급자,60~64세,1
202011,서울특별시,광진구,남성,일반수급자,40~49세,472
202011,서울특별시,광진구,남성,시설수급자,65~69세,2
202011,서울특별시,광진구,남성,시설수급자,70~74세,1
202011,서울특별시,광진구,남성,시설수급자,75~79세,1
202011,서울특별시,광진구,남성,시설수급자,80~89세,1
202011,서울특별시,광진구,여성,시설수급자,30~39세,1
202011,서울특별시,광진구,여성,시설수급자,40~49세,1
202011,서울특별시,광진구,여성,시설수급자,60~64세,3
202011,서울특별시,광진구,여성,시설수급자,65~69세,2
202011,서울특별시,광진구,남성,일반수급자,50~59세,984
202011,서울특별시,광진구,여성,시설수급자,70~74세,1
202011,서울특별시,광진구,여성,시설수급자,75~79세,7
202011,서울특별시,광진구,여성,시설수급자,80~89세,29
202011,서울특별시,광진구,여성,시설수급자,90세이상,15
202011,서울특별시,광진구,남성,특례수급자,13~15세,8
202011,서울특별시,광진구,남성,특례수급자,16~18세,1
202011,서울특별시,광진구,남성,특례수급자,19~29세,20
202011,서울특별시,광진구,남성,특례수급자,30~39세,3
202011,서울특별시,광진구,남성,특례수급자,40~49세,11
202011,서울특별시,광진구,남성,특례수급자,50~59세,32
202011,서울특별시,광진구,남성,일반수급자,60~64세,515
202011,서울특별시,광진구,남성,특례수급자,60~64세,15
202011,서울특별시,광진구,남성,특례수급자,65~69세,5
202011,서울특별시,광진구,남성,특례수급자,70~74세,6
202011,서울특별시,광진구,남성,특례수급자,75~79세,2
202011,서울특별시,광진구,남성,특례수급자,80~89세,3
202011,서울특별시,광진구,여성,특례수급자,13~15세,1
202011,서울특별시,광진구,여성,특례수급자,16~18세,2
202011,서울특별시,광진구,여성,특례수급자,19~29세,4
202011,서울특별시,광진구,여성,특례수급자,30~39세,2
202011,서울특별시,광진구,여성,특례수급자,40~49세,11
202011,서울특별시,광진구,여성,특례수급자,50~59세,25
202011,서울특별시,광진구,여성,특례수급자,60~64세,8
202011,서울특별시,광진구,여성,특례수급자,65~69세,3
202011,서울특별시,광진구,여성,특례수급자,70~74세,8
202011,서울특별시,광진구,여성,특례수급자,75~79세,6
202011,서울특별시,광진구,여성,특례수급자,80~89세,7
202011,서울특별시,광진구,남성,일반수급자,65~69세,488
202011,서울특별시,광진구,여성,특례수급자,90세이상,1
202011,서울특별시,광진구,남성,일반수급자,70~74세,354
202011,서울특별시,광진구,남성,일반수급자,7~12세,289
202011,서울특별시,광진구,남성,일반수급자,75~79세,242
202011,서울특별시,광진구,남성,일반수급자,80~89세,203
202011,서울특별시,광진구,남성,일반수급자,90세이상,16
202011,서울특별시,광진구,여성,일반수급자,7세미만,88
202011,서울특별시,광진구,여성,일반수급자,7~12세,266
202011,서울특별시,광진구,여성,일반수급자,13~15세,181
202011,서울특별시,광진구,여성,일반수급자,16~18세,237
202011,서울특별시,광진구,여성,일반수급자,19~29세,408
202011,서울특별시,광진구,여성,일반수급자,30~39세,301
202011,서울특별시,광진구,여성,일반수급자,40~49세,568
202011,서울특별시,광진구,남성,일반수급자,13~15세,186
202011,서울특별시,광진구,여성,일반수급자,50~59세,754
202011,서울특별시,광진구,여성,일반수급자,60~64세,487
202011,서울특별시,광진구,여성,일반수급자,65~69세,519
202011,서울특별시,광진구,여성,일반수급자,70~74세,438
202011,서울특별시,광진구,여성,일반수급자,75~79세,465
202011,서울특별시,광진구,여성,일반수급자,80~89세,597
202011,서울특별시,광진구,여성,일반수급자,90세이상,114
202011,서울특별시,광진구,남성,조건부수급자,7세미만,13
202011,서울특별시,광진구,남성,조건부수급자,7~12세,41
202011,서울특별시,광진구,남성,조건부수급자,13~15세,33
202011,서울특별시,광진구,남성,조건부수급자,16~18세,53
202011,서울특별시,광진구,남성,조건부수급자,19~29세,132
202011,서울특별시,광진구,남성,일반수급자,16~18세,232
202011,서울특별시,광진구,남성,조건부수급자,30~39세,33
202011,서울특별시,광진구,남성,조건부수급자,40~49세,88
202011,서울특별시,광진구,남성,조건부수급자,50~59세,232
202011,서울특별시,광진구,남성,조건부수급자,60~64세,132
202011,서울특별시,광진구,남성,조건부수급자,65~69세,18
202011,서울특별시,광진구,남성,일반수급자,7세미만,85
202011,서울특별시,광진구,남성,조건부수급자,70~74세,4
202011,서울특별시,광진구,남성,조건부수급자,75~79세,2
202011,서울특별시,광진구,남성,조건부수급자,80~89세,1
